trial_num,context_id,is_old,target_pos,target_shape,distractors
578,new_ctx_10109,False,"(0, 7)",T_left,"[((0, 0), 'L_right'), ((4, 4), 'L_up'), ((5, 7), 'L_up'), ((4, 0), 'L_up'), ((0, 4), 'L_left'), ((9, 7), 'L_left'), ((9, 3), 'L_up'), ((8, 0), 'L_down'), ((7, 5), 'L_left'), ((6, 2), 'L_down'), ((2, 2), 'L_down')]"
132,old_ctx_4,True,"(6, 7)",T_right,"[((5, 0), 'L_left'), ((9, 7), 'L_down'), ((2, 2), 'L_down'), ((0, 7), 'L_up'), ((4, 4), 'L_left'), ((0, 4), 'L_up'), ((7, 2), 'L_down'), ((9, 0), 'L_down'), ((0, 0), 'L_up'), ((9, 4), 'L_up'), ((3, 7), 'L_left')]"
514,new_ctx_40657,False,"(6, 1)",T_right,"[((0, 4), 'L_down'), ((9, 1), 'L_up'), ((3, 1), 'L_up'), ((6, 7), 'L_up'), ((6, 4), 'L_right'), ((3, 4), 'L_up'), ((0, 1), 'L_left'), ((3, 7), 'L_right'), ((0, 7), 'L_left'), ((9, 7), 'L_up'), ((9, 4), 'L_left')]"
137,old_ctx_4,True,"(6, 7)",T_right,"[((5, 0), 'L_left'), ((9, 7), 'L_down'), ((2, 2), 'L_down'), ((0, 7), 'L_up'), ((4, 4), 'L_left'), ((0, 4), 'L_up'), ((7, 2), 'L_down'), ((9, 0), 'L_down'), ((0, 0), 'L_up'), ((9, 4), 'L_up'), ((3, 7), 'L_left')]"
333,old_ctx_11,True,"(4, 4)",T_right,"[((6, 7), 'L_right'), ((8, 0), 'L_right'), ((2, 2), 'L_left'), ((6, 2), 'L_left'), ((0, 4), 'L_right'), ((9, 4), 'L_up'), ((9, 7), 'L_up'), ((3, 7), 'L_down'), ((0, 0), 'L_up'), ((0, 7), 'L_down'), ((4, 0), 'L_right')]"
436,new_ctx_69095,False,"(6, 7)",T_left,"[((3, 3), 'L_up'), ((9, 3), 'L_left'), ((0, 0), 'L_up'), ((0, 3), 'L_down'), ((9, 6), 'L_right'), ((6, 0), 'L_up'), ((0, 7), 'L_left'), ((3, 7), 'L_up'), ((6, 3), 'L_up'), ((3, 0), 'L_left'), ((9, 0), 'L_down')]"
62,old_ctx_2,True,"(3, 5)",T_right,"[((0, 3), 'L_up'), ((9, 0), 'L_down'), ((7, 5), 'L_left'), ((5, 3), 'L_up'), ((0, 0), 'L_down'), ((6, 0), 'L_right'), ((9, 3), 'L_up'), ((9, 7), 'L_right'), ((0, 6), 'L_left'), ((3, 1), 'L_down'), ((5, 7), 'L_up')]"
664,new_ctx_70188,False,"(6, 2)",T_right,"[((0, 7), 'L_down'), ((4, 0), 'L_up'), ((4, 4), 'L_down'), ((2, 2), 'L_left'), ((9, 6), 'L_down'), ((0, 0), 'L_right'), ((6, 6), 'L_right'), ((9, 3), 'L_right'), ((9, 0), 'L_left'), ((0, 4), 'L_right'), ((3, 7), 'L_down')]"
553,new_ctx_56225,False,"(3, 3)",T_left,"[((3, 7), 'L_down'), ((9, 1), 'L_left'), ((6, 0), 'L_up'), ((9, 4), 'L_left'), ((6, 6), 'L_down'), ((0, 1), 'L_up'), ((0, 4), 'L_right'), ((6, 3), 'L_left'), ((3, 0), 'L_down'), ((0, 7), 'L_down'), ((9, 7), 'L_right')]"
684,new_ctx_13087,False,"(0, 5)",T_right,"[((9, 3), 'L_up'), ((6, 2), 'L_right'), ((2, 2), 'L_up'), ((5, 7), 'L_left'), ((0, 0), 'L_up'), ((9, 7), 'L_left'), ((4, 0), 'L_left'), ((8, 0), 'L_up'), ((4, 4), 'L_down'), ((2, 7), 'L_right'), ((7, 5), 'L_left')]"
609,new_ctx_27038,False,"(9, 4)",T_left,"[((3, 3), 'L_up'), ((3, 7), 'L_left'), ((6, 0), 'L_right'), ((6, 4), 'L_up'), ((0, 1), 'L_up'), ((0, 7), 'L_left'), ((0, 4), 'L_down'), ((9, 7), 'L_right'), ((6, 7), 'L_up'), ((9, 0), 'L_right'), ((3, 0), 'L_left')]"
344,old_ctx_11,True,"(4, 4)",T_right,"[((6, 7), 'L_right'), ((8, 0), 'L_right'), ((2, 2), 'L_left'), ((6, 2), 'L_left'), ((0, 4), 'L_right'), ((9, 4), 'L_up'), ((9, 7), 'L_up'), ((3, 7), 'L_down'), ((0, 0), 'L_up'), ((0, 7), 'L_down'), ((4, 0), 'L_right')]"
416,new_ctx_79287,False,"(6, 0)",T_left,"[((5, 5), 'L_right'), ((2, 4), 'L_right'), ((9, 5), 'L_right'), ((0, 2), 'L_left'), ((9, 1), 'L_left'), ((7, 7), 'L_down'), ((0, 7), 'L_up'), ((7, 3), 'L_down'), ((2, 0), 'L_down'), ((4, 2), 'L_up'), ((3, 7), 'L_left')]"
100,old_ctx_3,True,"(2, 2)",T_right,"[((0, 5), 'L_down'), ((7, 5), 'L_down'), ((6, 2), 'L_down'), ((9, 3), 'L_down'), ((5, 7), 'L_left'), ((0, 0), 'L_down'), ((4, 4), 'L_right'), ((2, 7), 'L_left'), ((8, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right')]"
27,old_ctx_0,True,"(9, 4)",T_left,"[((0, 6), 'L_up'), ((3, 1), 'L_left'), ((3, 7), 'L_left'), ((0, 0), 'L_left'), ((6, 3), 'L_down'), ((3, 4), 'L_down'), ((9, 1), 'L_up'), ((6, 6), 'L_up'), ((9, 7), 'L_right'), ((0, 3), 'L_left'), ((6, 0), 'L_down')]"
448,new_ctx_56596,False,"(7, 2)",T_right,"[((3, 2), 'L_down'), ((2, 5), 'L_down'), ((9, 0), 'L_right'), ((0, 0), 'L_right'), ((7, 6), 'L_up'), ((9, 4), 'L_down'), ((0, 3), 'L_left'), ((4, 7), 'L_right'), ((5, 4), 'L_right'), ((0, 7), 'L_down'), ((5, 0), 'L_left')]"
550,new_ctx_73959,False,"(2, 2)",T_left,"[((0, 7), 'L_up'), ((9, 7), 'L_up'), ((6, 2), 'L_right'), ((4, 4), 'L_up'), ((4, 0), 'L_right'), ((8, 0), 'L_down'), ((7, 5), 'L_right'), ((4, 7), 'L_left'), ((0, 0), 'L_right'), ((9, 3), 'L_right'), ((0, 4), 'L_right')]"
645,new_ctx_28867,False,"(9, 7)",T_right,"[((5, 0), 'L_left'), ((7, 2), 'L_right'), ((6, 7), 'L_down'), ((1, 0), 'L_left'), ((0, 3), 'L_left'), ((3, 6), 'L_down'), ((3, 2), 'L_down'), ((0, 7), 'L_down'), ((9, 0), 'L_right'), ((9, 4), 'L_left'), ((5, 4), 'L_up')]"
467,new_ctx_38111,False,"(2, 5)",T_right,"[((5, 0), 'L_up'), ((1, 0), 'L_left'), ((5, 4), 'L_up'), ((7, 2), 'L_left'), ((7, 7), 'L_right'), ((0, 3), 'L_down'), ((9, 0), 'L_up'), ((0, 7), 'L_down'), ((3, 2), 'L_down'), ((9, 5), 'L_left'), ((4, 7), 'L_down')]"
397,new_ctx_41929,False,"(3, 7)",T_right,"[((6, 1), 'L_down'), ((0, 0), 'L_left'), ((9, 6), 'L_down'), ((6, 7), 'L_right'), ((0, 3), 'L_down'), ((3, 1), 'L_up'), ((9, 3), 'L_right'), ((0, 7), 'L_up'), ((3, 4), 'L_right'), ((9, 0), 'L_left'), ((6, 4), 'L_up')]"
309,old_ctx_10,True,"(0, 0)",T_right,"[((3, 7), 'L_right'), ((9, 1), 'L_right'), ((3, 0), 'L_right'), ((6, 6), 'L_right'), ((0, 3), 'L_right'), ((6, 3), 'L_down'), ((9, 7), 'L_up'), ((3, 4), 'L_right'), ((6, 0), 'L_up'), ((9, 4), 'L_left'), ((0, 7), 'L_down')]"
473,new_ctx_94275,False,"(3, 0)",T_right,"[((6, 3), 'L_down'), ((6, 0), 'L_down'), ((3, 6), 'L_up'), ((0, 0), 'L_up'), ((9, 1), 'L_down'), ((0, 7), 'L_left'), ((3, 3), 'L_left'), ((0, 4), 'L_up'), ((9, 7), 'L_left'), ((9, 4), 'L_up'), ((6, 6), 'L_right')]"
4,old_ctx_0,True,"(9, 4)",T_left,"[((0, 6), 'L_up'), ((3, 1), 'L_left'), ((3, 7), 'L_left'), ((0, 0), 'L_left'), ((6, 3), 'L_down'), ((3, 4), 'L_down'), ((9, 1), 'L_up'), ((6, 6), 'L_up'), ((9, 7), 'L_right'), ((0, 3), 'L_left'), ((6, 0), 'L_down')]"
443,new_ctx_92112,False,"(3, 4)",T_right,"[((3, 0), 'L_left'), ((0, 6), 'L_down'), ((9, 0), 'L_left'), ((6, 7), 'L_right'), ((6, 4), 'L_right'), ((0, 3), 'L_up'), ((9, 3), 'L_up'), ((9, 7), 'L_right'), ((6, 0), 'L_up'), ((0, 0), 'L_right'), ((3, 7), 'L_left')]"
265,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
257,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
400,new_ctx_47212,False,"(3, 5)",T_left,"[((7, 0), 'L_left'), ((9, 3), 'L_up'), ((7, 5), 'L_right'), ((4, 0), 'L_down'), ((0, 7), 'L_left'), ((5, 3), 'L_down'), ((0, 4), 'L_right'), ((2, 2), 'L_down'), ((5, 7), 'L_right'), ((0, 0), 'L_left'), ((9, 7), 'L_up')]"
120,old_ctx_4,True,"(6, 7)",T_right,"[((5, 0), 'L_left'), ((9, 7), 'L_down'), ((2, 2), 'L_down'), ((0, 7), 'L_up'), ((4, 4), 'L_left'), ((0, 4), 'L_up'), ((7, 2), 'L_down'), ((9, 0), 'L_down'), ((0, 0), 'L_up'), ((9, 4), 'L_up'), ((3, 7), 'L_left')]"
594,new_ctx_66695,False,"(2, 5)",T_left,"[((6, 5), 'L_down'), ((9, 0), 'L_left'), ((5, 0), 'L_down'), ((9, 7), 'L_down'), ((2, 1), 'L_right'), ((7, 2), 'L_up'), ((4, 7), 'L_left'), ((0, 7), 'L_down'), ((0, 3), 'L_left'), ((4, 3), 'L_up'), ((9, 4), 'L_right')]"
189,old_ctx_6,True,"(9, 2)",T_left,"[((9, 7), 'L_left'), ((4, 5), 'L_up'), ((5, 2), 'L_right'), ((0, 5), 'L_down'), ((0, 1), 'L_down'), ((7, 4), 'L_right'), ((3, 0), 'L_right'), ((7, 0), 'L_right'), ((2, 3), 'L_left'), ((6, 7), 'L_left'), ((2, 7), 'L_down')]"
164,old_ctx_5,True,"(3, 0)",T_left,"[((6, 7), 'L_up'), ((2, 7), 'L_right'), ((2, 3), 'L_up'), ((7, 4), 'L_up'), ((7, 0), 'L_down'), ((4, 5), 'L_right'), ((5, 2), 'L_right'), ((0, 0), 'L_up'), ((9, 6), 'L_down'), ((0, 5), 'L_right'), ((9, 2), 'L_up')]"
605,new_ctx_78484,False,"(7, 2)",T_left,"[((0, 7), 'L_left'), ((3, 2), 'L_right'), ((4, 7), 'L_left'), ((7, 6), 'L_right'), ((0, 3), 'L_up'), ((5, 0), 'L_right'), ((1, 0), 'L_right'), ((2, 5), 'L_down'), ((9, 4), 'L_down'), ((9, 0), 'L_down'), ((5, 4), 'L_right')]"
371,new_ctx_68379,False,"(0, 3)",T_left,"[((9, 7), 'L_right'), ((3, 0), 'L_left'), ((6, 1), 'L_right'), ((6, 5), 'L_down'), ((9, 1), 'L_down'), ((2, 5), 'L_left'), ((9, 4), 'L_down'), ((4, 3), 'L_down'), ((0, 7), 'L_right'), ((0, 0), 'L_right'), ((4, 7), 'L_left')]"
372,new_ctx_37076,False,"(4, 4)",T_left,"[((2, 2), 'L_left'), ((7, 5), 'L_left'), ((9, 7), 'L_down'), ((3, 7), 'L_right'), ((6, 2), 'L_up'), ((9, 0), 'L_down'), ((0, 7), 'L_left'), ((0, 0), 'L_down'), ((0, 4), 'L_right'), ((9, 3), 'L_right'), ((4, 0), 'L_up')]"
524,new_ctx_96946,False,"(9, 6)",T_right,"[((6, 7), 'L_left'), ((6, 0), 'L_right'), ((3, 3), 'L_up'), ((0, 7), 'L_right'), ((3, 0), 'L_right'), ((0, 0), 'L_right'), ((9, 3), 'L_down'), ((0, 4), 'L_left'), ((6, 3), 'L_up'), ((3, 7), 'L_down'), ((9, 0), 'L_left')]"
195,old_ctx_6,True,"(9, 2)",T_left,"[((9, 7), 'L_left'), ((4, 5), 'L_up'), ((5, 2), 'L_right'), ((0, 5), 'L_down'), ((0, 1), 'L_down'), ((7, 4), 'L_right'), ((3, 0), 'L_right'), ((7, 0), 'L_right'), ((2, 3), 'L_left'), ((6, 7), 'L_left'), ((2, 7), 'L_down')]"
429,new_ctx_66178,False,"(0, 7)",T_right,"[((4, 7), 'L_right'), ((9, 4), 'L_down'), ((4, 3), 'L_down'), ((3, 0), 'L_left'), ((8, 7), 'L_left'), ((0, 3), 'L_up'), ((9, 0), 'L_right'), ((6, 1), 'L_down'), ((0, 0), 'L_down'), ((6, 5), 'L_down'), ((2, 5), 'L_up')]"
569,new_ctx_83711,False,"(6, 2)",T_left,"[((2, 2), 'L_down'), ((4, 0), 'L_left'), ((3, 5), 'L_right'), ((7, 5), 'L_right'), ((8, 0), 'L_down'), ((0, 4), 'L_right'), ((9, 3), 'L_right'), ((5, 7), 'L_up'), ((9, 7), 'L_down'), ((0, 7), 'L_right'), ((0, 0), 'L_left')]"
200,old_ctx_6,True,"(9, 2)",T_left,"[((9, 7), 'L_left'), ((4, 5), 'L_up'), ((5, 2), 'L_right'), ((0, 5), 'L_down'), ((0, 1), 'L_down'), ((7, 4), 'L_right'), ((3, 0), 'L_right'), ((7, 0), 'L_right'), ((2, 3), 'L_left'), ((6, 7), 'L_left'), ((2, 7), 'L_down')]"
47,old_ctx_1,True,"(2, 4)",T_right,"[((5, 4), 'L_right'), ((0, 7), 'L_up'), ((6, 7), 'L_right'), ((5, 0), 'L_left'), ((9, 0), 'L_right'), ((7, 2), 'L_up'), ((9, 7), 'L_up'), ((2, 0), 'L_left'), ((0, 2), 'L_up'), ((3, 7), 'L_left'), ((9, 4), 'L_left')]"
392,new_ctx_31309,False,"(0, 1)",T_left,"[((9, 7), 'L_down'), ((9, 3), 'L_left'), ((3, 0), 'L_left'), ((9, 0), 'L_up'), ((6, 3), 'L_right'), ((6, 7), 'L_down'), ((2, 7), 'L_up'), ((4, 5), 'L_down'), ((0, 5), 'L_down'), ((2, 3), 'L_right'), ((6, 0), 'L_up')]"
659,new_ctx_18509,False,"(6, 6)",T_right,"[((6, 3), 'L_up'), ((6, 0), 'L_right'), ((3, 7), 'L_right'), ((9, 7), 'L_down'), ((9, 0), 'L_up'), ((0, 0), 'L_left'), ((9, 3), 'L_down'), ((3, 1), 'L_right'), ((0, 6), 'L_right'), ((0, 3), 'L_left'), ((3, 4), 'L_down')]"
35,old_ctx_1,True,"(2, 4)",T_right,"[((5, 4), 'L_right'), ((0, 7), 'L_up'), ((6, 7), 'L_right'), ((5, 0), 'L_left'), ((9, 0), 'L_right'), ((7, 2), 'L_up'), ((9, 7), 'L_up'), ((2, 0), 'L_left'), ((0, 2), 'L_up'), ((3, 7), 'L_left'), ((9, 4), 'L_left')]"
240,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
442,new_ctx_33012,False,"(3, 0)",T_left,"[((2, 5), 'L_right'), ((6, 5), 'L_right'), ((0, 3), 'L_left'), ((6, 1), 'L_down'), ((9, 7), 'L_down'), ((4, 3), 'L_left'), ((9, 4), 'L_left'), ((9, 0), 'L_left'), ((0, 0), 'L_left'), ((0, 7), 'L_up'), ((4, 7), 'L_up')]"
697,new_ctx_88473,False,"(4, 4)",T_left,"[((5, 0), 'L_right'), ((2, 2), 'L_left'), ((3, 7), 'L_left'), ((0, 7), 'L_down'), ((7, 2), 'L_left'), ((0, 4), 'L_down'), ((9, 7), 'L_down'), ((0, 0), 'L_down'), ((6, 7), 'L_left'), ((9, 4), 'L_right'), ((9, 0), 'L_left')]"
114,old_ctx_3,True,"(2, 2)",T_right,"[((0, 5), 'L_down'), ((7, 5), 'L_down'), ((6, 2), 'L_down'), ((9, 3), 'L_down'), ((5, 7), 'L_left'), ((0, 0), 'L_down'), ((4, 4), 'L_right'), ((2, 7), 'L_left'), ((8, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right')]"
17,old_ctx_0,True,"(9, 4)",T_left,"[((0, 6), 'L_up'), ((3, 1), 'L_left'), ((3, 7), 'L_left'), ((0, 0), 'L_left'), ((6, 3), 'L_down'), ((3, 4), 'L_down'), ((9, 1), 'L_up'), ((6, 6), 'L_up'), ((9, 7), 'L_right'), ((0, 3), 'L_left'), ((6, 0), 'L_down')]"
680,new_ctx_36860,False,"(2, 2)",T_right,"[((5, 7), 'L_up'), ((9, 0), 'L_left'), ((4, 0), 'L_up'), ((1, 7), 'L_left'), ((7, 5), 'L_up'), ((9, 3), 'L_down'), ((0, 0), 'L_up'), ((9, 7), 'L_up'), ((6, 2), 'L_down'), ((0, 4), 'L_up'), ((4, 4), 'L_down')]"
604,new_ctx_52626,False,"(3, 0)",T_left,"[((6, 0), 'L_right'), ((6, 6), 'L_right'), ((0, 4), 'L_up'), ((9, 7), 'L_up'), ((3, 6), 'L_down'), ((9, 3), 'L_up'), ((0, 0), 'L_left'), ((0, 7), 'L_down'), ((6, 3), 'L_down'), ((3, 3), 'L_down'), ((9, 0), 'L_down')]"
651,new_ctx_99140,False,"(4, 5)",T_right,"[((3, 0), 'L_left'), ((6, 3), 'L_right'), ((0, 5), 'L_right'), ((2, 7), 'L_right'), ((9, 3), 'L_left'), ((9, 0), 'L_left'), ((0, 1), 'L_up'), ((9, 7), 'L_left'), ((2, 3), 'L_left'), ((6, 7), 'L_up'), ((6, 0), 'L_left')]"
630,new_ctx_38625,False,"(9, 3)",T_left,"[((4, 3), 'L_up'), ((2, 5), 'L_left'), ((9, 7), 'L_down'), ((6, 0), 'L_up'), ((6, 5), 'L_left'), ((0, 0), 'L_right'), ((0, 7), 'L_up'), ((9, 0), 'L_down'), ((3, 0), 'L_down'), ((4, 7), 'L_up'), ((0, 3), 'L_left')]"
182,old_ctx_6,True,"(9, 2)",T_left,"[((9, 7), 'L_left'), ((4, 5), 'L_up'), ((5, 2), 'L_right'), ((0, 5), 'L_down'), ((0, 1), 'L_down'), ((7, 4), 'L_right'), ((3, 0), 'L_right'), ((7, 0), 'L_right'), ((2, 3), 'L_left'), ((6, 7), 'L_left'), ((2, 7), 'L_down')]"
505,new_ctx_77873,False,"(2, 7)",T_right,"[((6, 3), 'L_right'), ((2, 3), 'L_right'), ((6, 0), 'L_down'), ((4, 5), 'L_left'), ((9, 4), 'L_right'), ((9, 7), 'L_left'), ((3, 0), 'L_right'), ((0, 0), 'L_down'), ((0, 5), 'L_up'), ((6, 7), 'L_up'), ((9, 0), 'L_down')]"
352,old_ctx_11,True,"(4, 4)",T_right,"[((6, 7), 'L_right'), ((8, 0), 'L_right'), ((2, 2), 'L_left'), ((6, 2), 'L_left'), ((0, 4), 'L_right'), ((9, 4), 'L_up'), ((9, 7), 'L_up'), ((3, 7), 'L_down'), ((0, 0), 'L_up'), ((0, 7), 'L_down'), ((4, 0), 'L_right')]"
296,old_ctx_9,True,"(6, 0)",T_left,"[((3, 0), 'L_up'), ((7, 5), 'L_left'), ((9, 3), 'L_down'), ((2, 5), 'L_up'), ((4, 7), 'L_right'), ((5, 3), 'L_down'), ((0, 7), 'L_left'), ((0, 0), 'L_left'), ((9, 7), 'L_up'), ((9, 0), 'L_left'), ((0, 3), 'L_down')]"
246,old_ctx_8,True,"(3, 3)",T_right,"[((0, 4), 'L_right'), ((6, 0), 'L_down'), ((7, 3), 'L_right'), ((7, 7), 'L_right'), ((0, 0), 'L_left'), ((3, 7), 'L_right'), ((9, 0), 'L_right'), ((3, 0), 'L_right'), ((0, 7), 'L_left'), ((9, 5), 'L_up'), ((5, 5), 'L_left')]"
77,old_ctx_2,True,"(3, 5)",T_right,"[((0, 3), 'L_up'), ((9, 0), 'L_down'), ((7, 5), 'L_left'), ((5, 3), 'L_up'), ((0, 0), 'L_down'), ((6, 0), 'L_right'), ((9, 3), 'L_up'), ((9, 7), 'L_right'), ((0, 6), 'L_left'), ((3, 1), 'L_down'), ((5, 7), 'L_up')]"
532,new_ctx_65022,False,"(3, 0)",T_left,"[((6, 3), 'L_up'), ((3, 4), 'L_right'), ((9, 3), 'L_down'), ((6, 6), 'L_right'), ((0, 7), 'L_left'), ((0, 4), 'L_up'), ((9, 7), 'L_left'), ((9, 0), 'L_down'), ((0, 0), 'L_left'), ((3, 7), 'L_up'), ((6, 0), 'L_down')]"
571,new_ctx_48885,False,"(6, 4)",T_left,"[((3, 7), 'L_up'), ((0, 4), 'L_down'), ((9, 7), 'L_left'), ((0, 1), 'L_left'), ((3, 1), 'L_right'), ((9, 1), 'L_up'), ((6, 0), 'L_up'), ((0, 7), 'L_left'), ((9, 4), 'L_up'), ((6, 7), 'L_left'), ((3, 4), 'L_right')]"
203,old_ctx_6,True,"(9, 2)",T_left,"[((9, 7), 'L_left'), ((4, 5), 'L_up'), ((5, 2), 'L_right'), ((0, 5), 'L_down'), ((0, 1), 'L_down'), ((7, 4), 'L_right'), ((3, 0), 'L_right'), ((7, 0), 'L_right'), ((2, 3), 'L_left'), ((6, 7), 'L_left'), ((2, 7), 'L_down')]"
587,new_ctx_43956,False,"(9, 4)",T_right,"[((3, 6), 'L_up'), ((0, 1), 'L_down'), ((6, 7), 'L_right'), ((3, 2), 'L_down'), ((9, 7), 'L_right'), ((9, 0), 'L_right'), ((5, 4), 'L_up'), ((5, 0), 'L_left'), ((0, 4), 'L_left'), ((7, 2), 'L_up'), ((0, 7), 'L_up')]"
105,old_ctx_3,True,"(2, 2)",T_right,"[((0, 5), 'L_down'), ((7, 5), 'L_down'), ((6, 2), 'L_down'), ((9, 3), 'L_down'), ((5, 7), 'L_left'), ((0, 0), 'L_down'), ((4, 4), 'L_right'), ((2, 7), 'L_left'), ((8, 0), 'L_up'), ((4, 0), 'L_right'), ((9, 7), 'L_right')]"
326,old_ctx_10,True,"(0, 0)",T_right,"[((3, 7), 'L_right'), ((9, 1), 'L_right'), ((3, 0), 'L_right'), ((6, 6), 'L_right'), ((0, 3), 'L_right'), ((6, 3), 'L_down'), ((9, 7), 'L_up'), ((3, 4), 'L_right'), ((6, 0), 'L_up'), ((9, 4), 'L_left'), ((0, 7), 'L_down')]"
650,new_ctx_22224,False,"(3, 7)",T_left,"[((2, 2), 'L_left'), ((9, 6), 'L_down'), ((7, 4), 'L_up'), ((7, 0), 'L_left'), ((0, 7), 'L_up'), ((4, 4), 'L_down'), ((4, 0), 'L_down'), ((9, 2), 'L_right'), ((0, 0), 'L_up'), ((0, 4), 'L_left'), ((6, 7), 'L_down')]"
362,new_ctx_81520,False,"(0, 0)",T_left,"[((0, 4), 'L_down'), ((5, 3), 'L_down'), ((0, 7), 'L_left'), ((3, 5), 'L_left'), ((2, 2), 'L_up'), ((5, 7), 'L_right'), ((7, 5), 'L_right'), ((8, 0), 'L_down'), ((4, 0), 'L_right'), ((9, 3), 'L_left'), ((9, 7), 'L_down')]"
715,new_ctx_75984,False,"(6, 0)",T_left,"[((6, 3), 'L_down'), ((0, 4), 'L_left'), ((6, 7), 'L_down'), ((0, 0), 'L_up'), ((3, 3), 'L_down'), ((9, 6), 'L_up'), ((9, 0), 'L_left'), ((3, 6), 'L_left'), ((9, 3), 'L_right'), ((0, 7), 'L_right'), ((3, 0), 'L_up')]"
316,old_ctx_10,True,"(0, 0)",T_right,"[((3, 7), 'L_right'), ((9, 1), 'L_right'), ((3, 0), 'L_right'), ((6, 6), 'L_right'), ((0, 3), 'L_right'), ((6, 3), 'L_down'), ((9, 7), 'L_up'), ((3, 4), 'L_right'), ((6, 0), 'L_up'), ((9, 4), 'L_left'), ((0, 7), 'L_down')]"
74,old_ctx_2,True,"(3, 5)",T_right,"[((0, 3), 'L_up'), ((9, 0), 'L_down'), ((7, 5), 'L_left'), ((5, 3), 'L_up'), ((0, 0), 'L_down'), ((6, 0), 'L_right'), ((9, 3), 'L_up'), ((9, 7), 'L_right'), ((0, 6), 'L_left'), ((3, 1), 'L_down'), ((5, 7), 'L_up')]"
153,old_ctx_5,True,"(3, 0)",T_left,"[((6, 7), 'L_up'), ((2, 7), 'L_right'), ((2, 3), 'L_up'), ((7, 4), 'L_up'), ((7, 0), 'L_down'), ((4, 5), 'L_right'), ((5, 2), 'L_right'), ((0, 0), 'L_up'), ((9, 6), 'L_down'), ((0, 5), 'L_right'), ((9, 2), 'L_up')]"
694,new_ctx_51229,False,"(3, 2)",T_left,"[((4, 7), 'L_right'), ((8, 7), 'L_up'), ((0, 7), 'L_up'), ((9, 0), 'L_right'), ((5, 4), 'L_down'), ((1, 0), 'L_left'), ((7, 2), 'L_up'), ((2, 5), 'L_down'), ((5, 0), 'L_up'), ((0, 3), 'L_left'), ((9, 4), 'L_left')]"
701,new_ctx_93471,False,"(6, 2)",T_right,"[((2, 2), 'L_up'), ((5, 7), 'L_left'), ((1, 7), 'L_down'), ((7, 5), 'L_up'), ((4, 0), 'L_left'), ((0, 0), 'L_down'), ((9, 7), 'L_down'), ((9, 3), 'L_right'), ((3, 5), 'L_up'), ((8, 0), 'L_up'), ((0, 4), 'L_left')]"
225,old_ctx_7,True,"(7, 5)",T_left,"[((2, 2), 'L_down'), ((4, 4), 'L_down'), ((4, 0), 'L_up'), ((2, 7), 'L_left'), ((0, 5), 'L_left'), ((8, 0), 'L_right'), ((9, 7), 'L_left'), ((9, 3), 'L_down'), ((5, 7), 'L_right'), ((6, 2), 'L_up'), ((0, 0), 'L_down')]"
674,new_ctx_62756,False,"(4, 3)",T_left,"[((7, 2), 'L_up'), ((8, 7), 'L_left'), ((0, 0), 'L_down'), ((3, 0), 'L_up'), ((0, 7), 'L_down'), ((2, 5), 'L_left'), ((9, 4), 'L_down'), ((6, 5), 'L_up'), ((9, 0), 'L_down'), ((0, 3), 'L_down'), ((4, 7), 'L_down')]"
479,new_ctx_85269,False,"(9, 1)",T_right,"[((3, 0), 'L_down'), ((6, 6), 'L_right'), ((3, 3), 'L_left'), ((6, 0), 'L_up'), ((9, 4), 'L_right'), ((3, 6), 'L_left'), ((0, 0), 'L_up'), ((0, 6), 'L_up'), ((0, 3), 'L_left'), ((9, 7), 'L_up'), ((6, 3), 'L_right')]"
492,new_ctx_39245,False,"(3, 3)",T_right,"[((9, 3), 'L_up'), ((9, 7), 'L_left'), ((6, 6), 'L_up'), ((6, 0), 'L_left'), ((0, 4), 'L_up'), ((0, 1), 'L_down'), ((0, 7), 'L_up'), ((3, 6), 'L_left'), ((9, 0), 'L_up'), ((3, 0), 'L_right'), ((6, 3), 'L_down')]"
